Station,date,Period,predicted_ridership,required_trains
Station_30,2022-01-14,AM Peak,157.48381,1
Station_30,2022-01-14,Evening,139.54665,1
Station_30,2022-01-14,Midday,145.13995,1
Station_30,2022-01-14,PM Peak,206.8986,1
Station_30,2022-01-15,Weekend/Holiday,145.16214,1
Station_30,2022-01-16,Weekend/Holiday,455.23727,1
Station_30,2022-01-17,AM Peak,323.0161,1
Station_30,2022-01-17,Evening,215.64029,1
Station_30,2022-01-17,Midday,209.51889,1
Station_30,2022-01-17,PM Peak,192.96725,1
Station_30,2022-01-18,AM Peak,107.508804,1
Station_30,2022-01-18,Evening,120.270226,1
Station_30,2022-01-18,Midday,146.45744,1
Station_30,2022-01-18,PM Peak,168.82756,1
Station_30,2022-01-19,AM Peak,92.84329,1
Station_30,2022-01-19,Evening,105.12444,1
Station_30,2022-01-19,Midday,89.7013,1
Station_30,2022-01-19,PM Peak,106.2329,1
Station_30,2022-01-20,AM Peak,145.83684,1
Station_30,2022-01-20,Evening,146.33118,1
Station_30,2022-01-20,Midday,180.37263,1
Station_30,2022-01-20,PM Peak,168.30498,1
Station_30,2022-01-21,AM Peak,179.09628,1
Station_30,2022-01-21,Evening,180.7878,1
Station_30,2022-01-21,Midday,154.21835,1
Station_30,2022-01-21,PM Peak,206.4623,1
Station_30,2022-01-22,Weekend/Holiday,178.41022,1
Station_30,2022-01-23,Weekend/Holiday,600.4896,2
Station_30,2022-01-24,AM Peak,219.10005,1
Station_30,2022-01-24,Evening,200.788,1
Station_30,2022-01-24,Midday,343.22763,1
Station_30,2022-01-24,PM Peak,222.59209,1
Station_30,2022-01-25,AM Peak,241.15451,1
Station_30,2022-01-25,Evening,249.99846,1
Station_30,2022-01-25,Midday,241.64728,1
Station_30,2022-01-25,PM Peak,259.85934,1
Station_30,2022-01-26,AM Peak,245.46689,1
Station_30,2022-01-26,Evening,200.03406,1
Station_30,2022-01-26,Midday,247.82301,1
Station_30,2022-01-26,PM Peak,238.65584,1
Station_30,2022-01-27,AM Peak,220.71065,1
Station_30,2022-01-27,Evening,207.00882,1
Station_30,2022-01-27,Midday,220.6543,1
Station_30,2022-01-27,PM Peak,205.66951,1
Station_30,2022-01-28,AM Peak,276.31204,1
Station_30,2022-01-28,Evening,200.51837,1
Station_30,2022-01-28,Midday,190.81694,1
Station_30,2022-01-28,PM Peak,205.09967,1
Station_30,2022-01-29,Weekend/Holiday,304.4345,1
Station_30,2022-01-30,Weekend/Holiday,610.8977,2
Station_30,2022-01-31,AM Peak,359.10727,1
Station_30,2022-01-31,Evening,223.19875,1
Station_30,2022-01-31,Midday,249.13657,1
Station_30,2022-01-31,PM Peak,259.8241,1
Station_30,2022-02-01,AM Peak,235.53004,1
Station_30,2022-02-01,Evening,238.65204,1
Station_30,2022-02-01,Midday,268.2714,1
Station_30,2022-02-01,PM Peak,299.2102,1
Station_30,2022-02-02,AM Peak,284.02286,1
Station_30,2022-02-02,Evening,389.8677,1
Station_30,2022-02-02,Midday,329.17404,1
Station_30,2022-02-02,PM Peak,319.8702,1
Station_30,2022-02-03,AM Peak,341.5855,1
Station_30,2022-02-03,Evening,352.35938,1
Station_30,2022-02-03,Midday,385.96024,1
Station_30,2022-02-03,PM Peak,375.6327,1
Station_30,2022-02-04,AM Peak,380.11548,1
Station_30,2022-02-04,Evening,371.11255,1
Station_30,2022-02-04,Midday,411.18054,1
Station_30,2022-02-04,PM Peak,451.8445,1
Station_30,2022-02-05,Weekend/Holiday,477.50983,1
Station_30,2022-02-07,AM Peak,362.94818,1
Station_30,2022-02-07,Evening,542.57324,1
Station_30,2022-02-07,Midday,460.76135,1
Station_30,2022-02-07,PM Peak,674.6866,2
Station_30,2022-02-08,AM Peak,398.99387,1
Station_30,2022-02-08,Evening,471.87445,1
Station_30,2022-02-08,Midday,370.2527,1
Station_30,2022-02-08,PM Peak,378.69296,1
Station_30,2022-02-09,AM Peak,374.38116,1
Station_30,2022-02-09,Evening,406.82462,1
Station_30,2022-02-09,Midday,434.1709,1
Station_30,2022-02-09,PM Peak,395.79745,1
Station_30,2022-02-10,AM Peak,436.6319,1
Station_30,2022-02-10,Evening,388.69144,1
Station_30,2022-02-10,Midday,389.9825,1
Station_30,2022-02-10,PM Peak,374.15643,1
Station_30,2022-02-11,AM Peak,438.37363,1
Station_30,2022-02-11,Evening,594.8163,1
Station_30,2022-02-11,Midday,474.50778,1
Station_30,2022-02-11,PM Peak,438.00858,1
Station_30,2022-02-12,Weekend/Holiday,492.83,1
Station_30,2022-02-14,AM Peak,369.86612,1
Station_30,2022-02-14,Evening,616.8441,2
Station_30,2022-02-14,Midday,491.53574,1
Station_30,2022-02-14,PM Peak,550.9335,1
Station_30,2022-02-15,AM Peak,449.29056,1
Station_30,2022-02-15,Evening,391.68118,1
Station_30,2022-02-15,Midday,442.38617,1
Station_30,2022-02-15,PM Peak,393.0578,1
Station_30,2022-02-16,AM Peak,399.9113,1
Station_30,2022-02-16,Evening,493.64536,1
Station_30,2022-02-16,Midday,367.55823,1
Station_30,2022-02-16,PM Peak,341.95914,1
Station_30,2022-02-17,AM Peak,392.25485,1
Station_30,2022-02-17,Evening,498.9674,1
Station_30,2022-02-17,Midday,489.19196,1
Station_30,2022-02-17,PM Peak,484.10486,1
Station_30,2022-02-18,AM Peak,423.91858,1
Station_30,2022-02-18,Evening,618.26074,2
Station_30,2022-02-18,Midday,417.09155,1
Station_30,2022-02-18,PM Peak,414.53738,1
Station_30,2022-02-19,Weekend/Holiday,567.503,1
Station_30,2022-02-20,Weekend/Holiday,589.1245,1
Station_30,2022-02-21,Weekend/Holiday,457.05014,1
Station_30,2022-02-22,AM Peak,489.76736,1
Station_30,2022-02-22,Evening,608.1463,2
Station_30,2022-02-22,Midday,661.71844,2
Station_30,2022-02-22,PM Peak,600.058,2
Station_30,2022-02-23,AM Peak,401.84122,1
Station_30,2022-02-23,Evening,704.2205,2
Station_30,2022-02-23,Midday,611.9039,2
Station_30,2022-02-23,PM Peak,619.39984,2
Station_30,2022-02-24,AM Peak,402.22952,1
Station_30,2022-02-24,Evening,485.95477,1
Station_30,2022-02-24,Midday,415.55328,1
Station_30,2022-02-24,PM Peak,481.9624,1
Station_30,2022-02-25,AM Peak,473.40366,1
Station_30,2022-02-25,Evening,637.8311,2
Station_30,2022-02-25,Midday,547.82715,1
Station_30,2022-02-25,PM Peak,501.7809,1
Station_30,2022-02-26,Weekend/Holiday,470.98788,1
Station_30,2022-02-27,Weekend/Holiday,590.5748,1
Station_30,2022-02-28,AM Peak,452.92236,1
Station_30,2022-02-28,Evening,469.11087,1
Station_30,2022-02-28,Midday,529.5,1
Station_30,2022-02-28,PM Peak,490.79648,1
Station_30,2022-03-01,AM Peak,410.16055,1
Station_30,2022-03-01,Evening,762.56744,2
Station_30,2022-03-01,Midday,623.29974,2
Station_30,2022-03-01,PM Peak,578.64795,1
Station_30,2022-03-02,AM Peak,453.224,1
Station_30,2022-03-02,Evening,880.0982,2
Station_30,2022-03-02,Midday,550.7487,1
Station_30,2022-03-02,PM Peak,410.4972,1
Station_30,2022-03-03,AM Peak,554.7655,1
Station_30,2022-03-03,Evening,696.7083,2
Station_30,2022-03-03,Midday,492.78336,1
Station_30,2022-03-03,PM Peak,446.5999,1
Station_30,2022-03-04,AM Peak,476.90323,1
Station_30,2022-03-04,Evening,565.0736,1
Station_30,2022-03-04,Midday,432.06467,1
Station_30,2022-03-04,PM Peak,653.91724,2
Station_30,2022-03-05,Weekend/Holiday,590.5051,1
Station_30,2022-03-06,Weekend/Holiday,638.2031,2
Station_30,2022-03-07,AM Peak,942.79767,2
Station_30,2022-03-07,Evening,677.74744,2
Station_30,2022-03-07,Midday,614.8116,2
Station_30,2022-03-07,PM Peak,465.6156,1
Station_30,2022-03-08,AM Peak,557.59454,1
Station_30,2022-03-08,Evening,925.44183,2
Station_30,2022-03-08,Midday,641.40784,2
Station_30,2022-03-08,PM Peak,742.81604,2
Station_30,2022-03-09,AM Peak,429.0475,1
Station_30,2022-03-09,Evening,419.6837,1
Station_30,2022-03-09,Midday,430.58774,1
Station_30,2022-03-09,PM Peak,573.91425,1
Station_30,2022-03-10,AM Peak,568.2609,1
Station_30,2022-03-10,Evening,744.3153,2
Station_30,2022-03-10,Midday,588.2137,1
Station_30,2022-03-10,PM Peak,567.0647,1
Station_30,2022-03-11,AM Peak,630.9609,2
Station_30,2022-03-11,Evening,823.7717,2
Station_30,2022-03-11,Midday,573.58374,1
Station_30,2022-03-11,PM Peak,422.10992,1
Station_30,2022-03-12,Weekend/Holiday,446.33047,1
Station_30,2022-03-13,Weekend/Holiday,589.1763,1
Station_30,2022-03-14,AM Peak,721.778,2
Station_30,2022-03-14,Evening,452.8144,1
Station_30,2022-03-14,Midday,600.75366,2
Station_30,2022-03-14,PM Peak,575.15826,1
Station_30,2022-03-15,AM Peak,674.4326,2
Station_30,2022-03-15,Evening,769.08923,2
Station_30,2022-03-15,Midday,574.0299,1
Station_30,2022-03-15,PM Peak,654.1354,2
Station_30,2022-03-16,AM Peak,600.13666,2
Station_30,2022-03-16,Evening,959.22736,2
Station_30,2022-03-16,Midday,580.14386,1
Station_30,2022-03-16,PM Peak,628.0429,2
Station_30,2022-03-17,AM Peak,472.56183,1
Station_30,2022-03-17,Evening,468.15536,1
Station_30,2022-03-17,Midday,551.4121,1
Station_30,2022-03-17,PM Peak,464.63217,1
Station_30,2022-03-18,AM Peak,692.5511,2
Station_30,2022-03-18,Evening,677.58307,2
Station_30,2022-03-18,Midday,562.4198,1
Station_30,2022-03-18,PM Peak,612.21967,2
Station_30,2022-03-19,Weekend/Holiday,407.26862,1
Station_30,2022-03-20,Weekend/Holiday,398.5247,1
Station_30,2022-03-21,AM Peak,539.1905,1
Station_30,2022-03-21,Evening,876.4362,2
Station_30,2022-03-21,Midday,923.7562,2
Station_30,2022-03-21,PM Peak,750.70087,2
Station_30,2022-03-22,AM Peak,654.9041,2
Station_30,2022-03-22,Evening,1014.631,2
Station_30,2022-03-22,Midday,624.78534,2
Station_30,2022-03-22,PM Peak,634.0411,2
Station_30,2022-03-23,AM Peak,523.8299,1
Station_30,2022-03-23,Evening,797.39056,2
Station_30,2022-03-23,Midday,634.5775,2
Station_30,2022-03-23,PM Peak,541.3573,1
Station_30,2022-03-24,AM Peak,568.2756,1
Station_30,2022-03-24,Evening,579.1501,1
Station_30,2022-03-24,Midday,429.99,1
Station_30,2022-03-24,PM Peak,525.9971,1
Station_30,2022-03-25,AM Peak,605.92004,2
Station_30,2022-03-25,Evening,436.2514,1
Station_30,2022-03-25,Midday,635.6388,2
Station_30,2022-03-25,PM Peak,568.39703,1
Station_30,2022-03-26,Weekend/Holiday,549.1544,1
Station_30,2022-03-27,Weekend/Holiday,439.68,1
Station_30,2022-03-28,AM Peak,591.74225,1
Station_30,2022-03-28,Evening,886.15173,2
Station_30,2022-03-28,Midday,875.85706,2
Station_30,2022-03-28,PM Peak,773.26373,2
Station_30,2022-03-29,AM Peak,848.4272,2
Station_30,2022-03-29,Evening,617.88806,2
Station_30,2022-03-29,Midday,590.37976,1
Station_30,2022-03-29,PM Peak,606.97797,2
Station_30,2022-03-30,AM Peak,615.5354,2
Station_30,2022-03-30,Evening,567.112,1
Station_30,2022-03-30,Midday,612.0398,2
Station_30,2022-03-30,PM Peak,474.39102,1
Station_30,2022-03-31,AM Peak,651.73236,2
Station_30,2022-03-31,Evening,645.71295,2
Station_30,2022-03-31,Midday,557.7273,1
Station_30,2022-03-31,PM Peak,549.00024,1
Station_30,2022-04-01,AM Peak,491.94897,1
Station_30,2022-04-01,Evening,419.56238,1
Station_30,2022-04-01,Midday,591.52606,1
Station_30,2022-04-01,PM Peak,659.69354,2
Station_30,2022-04-02,Weekend/Holiday,682.33167,2
Station_30,2022-04-03,Weekend/Holiday,458.347,1
Station_30,2022-04-04,AM Peak,725.6455,2
Station_30,2022-04-04,Evening,592.4871,1
Station_30,2022-04-04,Midday,733.65826,2
Station_30,2022-04-04,PM Peak,765.00574,2
Station_30,2022-04-05,AM Peak,697.5957,2
Station_30,2022-04-05,Evening,865.05707,2
Station_30,2022-04-05,Midday,601.51807,2
Station_30,2022-04-05,PM Peak,413.1965,1
Station_30,2022-04-06,AM Peak,590.36957,1
Station_30,2022-04-06,Evening,889.41095,2
Station_30,2022-04-06,Midday,696.98,2
Station_30,2022-04-06,PM Peak,614.30383,2
Station_30,2022-04-07,AM Peak,721.81384,2
Station_30,2022-04-07,Evening,460.03107,1
Station_30,2022-04-07,Midday,599.6284,1
Station_30,2022-04-07,PM Peak,585.3279,1
Station_30,2022-04-08,AM Peak,681.7863,2
Station_30,2022-04-08,Evening,445.80096,1
Station_30,2022-04-08,Midday,575.05164,1
Station_30,2022-04-08,PM Peak,545.29095,1
Station_30,2022-04-09,Weekend/Holiday,438.9935,1
Station_30,2022-04-10,Weekend/Holiday,434.33005,1
Station_30,2022-04-11,AM Peak,686.417,2
Station_30,2022-04-11,Evening,983.8846,2
Station_30,2022-04-11,Midday,784.7597,2
Station_30,2022-04-11,PM Peak,612.9143,2
Station_30,2022-04-12,AM Peak,698.8246,2
Station_30,2022-04-12,Evening,1017.9085,2
Station_30,2022-04-12,Midday,621.9462,2
Station_30,2022-04-12,PM Peak,576.0788,1
Station_30,2022-04-13,AM Peak,717.7134,2
Station_30,2022-04-13,Evening,453.75525,1
Station_30,2022-04-13,Midday,579.4196,1
Station_30,2022-04-13,PM Peak,566.3871,1
Station_30,2022-04-14,AM Peak,456.66916,1
Station_30,2022-04-14,Evening,619.4881,2
Station_30,2022-04-14,Midday,392.96848,1
Station_30,2022-04-14,PM Peak,637.71173,2
Station_30,2022-04-15,Weekend/Holiday,652.59503,2
Station_30,2022-04-16,Weekend/Holiday,489.1257,1
Station_30,2022-04-17,Weekend/Holiday,556.2306,1
Station_30,2022-04-18,AM Peak,674.6868,2
Station_30,2022-04-18,Evening,917.1833,2
Station_30,2022-04-18,Midday,769.0823,2
Station_30,2022-04-18,PM Peak,611.78314,2
Station_30,2022-04-19,AM Peak,805.8485,2
Station_30,2022-04-19,Evening,609.68475,2
Station_30,2022-04-19,Midday,598.69086,1
Station_30,2022-04-19,PM Peak,625.3694,2
Station_30,2022-04-20,AM Peak,403.5328,1
Station_30,2022-04-20,Evening,641.754,2
Station_30,2022-04-20,Midday,385.74728,1
Station_30,2022-04-20,PM Peak,616.292,2
Station_30,2022-04-21,AM Peak,694.84863,2
Station_30,2022-04-21,Evening,652.24615,2
Station_30,2022-04-21,Midday,590.31946,1
Station_30,2022-04-21,PM Peak,602.08887,2
Station_30,2022-04-22,AM Peak,432.86838,1
Station_30,2022-04-22,Evening,734.88007,2
Station_30,2022-04-22,Midday,559.8235,1
Station_30,2022-04-22,PM Peak,405.13943,1
Station_30,2022-04-23,Weekend/Holiday,665.00195,2
Station_30,2022-04-24,Weekend/Holiday,467.85446,1
Station_30,2022-04-25,AM Peak,630.3818,2
Station_30,2022-04-25,Evening,791.1672,2
Station_30,2022-04-25,Midday,653.51245,2
Station_30,2022-04-25,PM Peak,622.44965,2
Station_30,2022-04-26,AM Peak,511.63562,1
Station_30,2022-04-26,Evening,496.41446,1
Station_30,2022-04-26,Midday,556.0454,1
Station_30,2022-04-26,PM Peak,602.22754,2
Station_30,2022-04-27,AM Peak,595.9062,1
Station_30,2022-04-27,Evening,802.10583,2
Station_30,2022-04-27,Midday,602.1201,2
Station_30,2022-04-27,PM Peak,509.05606,1
Station_30,2022-04-28,AM Peak,615.38196,2
Station_30,2022-04-28,Evening,666.95404,2
Station_30,2022-04-28,Midday,565.25165,1
Station_30,2022-04-28,PM Peak,442.8469,1
Station_30,2022-04-29,AM Peak,675.34717,2
Station_30,2022-04-29,Evening,835.8819,2
Station_30,2022-04-29,Midday,558.109,1
Station_30,2022-04-29,PM Peak,626.7615,2
Station_30,2022-04-30,Weekend/Holiday,445.7086,1
Station_30,2022-05-01,Weekend/Holiday,515.3613,1
Station_30,2022-05-02,AM Peak,587.123,1
Station_30,2022-05-02,Evening,550.2791,1
Station_30,2022-05-02,Midday,665.20087,2
Station_30,2022-05-02,PM Peak,777.5425,2
Station_30,2022-05-03,AM Peak,687.93805,2
Station_30,2022-05-03,Evening,875.71875,2
Station_30,2022-05-03,Midday,610.6261,2
Station_30,2022-05-03,PM Peak,664.45557,2
Station_30,2022-05-04,AM Peak,742.38275,2
Station_30,2022-05-04,Evening,572.6823,1
Station_30,2022-05-04,Midday,578.02637,1
Station_30,2022-05-04,PM Peak,732.8624,2
Station_30,2022-05-05,AM Peak,501.8027,1
Station_30,2022-05-05,Evening,749.602,2
Station_30,2022-05-05,Midday,607.075,2
Station_30,2022-05-05,PM Peak,488.75308,1
Station_30,2022-05-06,AM Peak,545.6319,1
Station_30,2022-05-06,Evening,711.94836,2
Station_30,2022-05-06,Midday,631.8451,2
Station_30,2022-05-06,PM Peak,560.53864,1
Station_30,2022-05-07,Weekend/Holiday,459.2914,1
Station_30,2022-05-08,Weekend/Holiday,487.31912,1
Station_30,2022-05-09,AM Peak,667.38116,2
Station_30,2022-05-09,Evening,849.08936,2
Station_30,2022-05-09,Midday,692.1179,2
Station_30,2022-05-09,PM Peak,562.7519,1
Station_30,2022-05-10,AM Peak,567.6588,1
Station_30,2022-05-10,Evening,660.54065,2
Station_30,2022-05-10,Midday,587.0969,1
Station_30,2022-05-10,PM Peak,779.7061,2
Station_30,2022-05-11,AM Peak,751.1706,2
Station_30,2022-05-11,Evening,591.5953,1
Station_30,2022-05-11,Midday,585.4745,1
Station_30,2022-05-11,PM Peak,593.31,1
Station_30,2022-05-12,AM Peak,507.96442,1
Station_30,2022-05-12,Evening,657.1002,2
Station_30,2022-05-12,Midday,490.78342,1
Station_30,2022-05-12,PM Peak,695.56573,2
Station_30,2022-05-13,AM Peak,660.7489,2
Station_30,2022-05-13,Evening,611.0351,2
Station_30,2022-05-13,Midday,568.29663,1
Station_30,2022-05-13,PM Peak,615.31,2
Station_30,2022-05-14,Weekend/Holiday,439.37488,1
Station_30,2022-05-15,Weekend/Holiday,571.2837,1
Station_30,2022-05-16,AM Peak,680.88654,2
Station_30,2022-05-16,Evening,923.0822,2
Station_30,2022-05-16,Midday,664.07465,2
Station_30,2022-05-16,PM Peak,511.64993,1
Station_30,2022-05-17,AM Peak,755.23596,2
Station_30,2022-05-17,Evening,590.1693,1
Station_30,2022-05-17,Midday,670.81165,2
Station_30,2022-05-17,PM Peak,530.4073,1
Station_30,2022-05-18,AM Peak,663.83954,2
Station_30,2022-05-18,Evening,824.387,2
Station_30,2022-05-18,Midday,612.6714,2
Station_30,2022-05-18,PM Peak,596.1356,1
Station_30,2022-05-19,AM Peak,706.842,2
Station_30,2022-05-19,Evening,843.6987,2
Station_30,2022-05-19,Midday,586.5714,1
Station_30,2022-05-19,PM Peak,512.38727,1
Station_30,2022-05-20,AM Peak,690.7094,2
Station_30,2022-05-20,Evening,723.782,2
Station_30,2022-05-20,Midday,542.6692,1
Station_30,2022-05-20,PM Peak,453.33307,1
Station_30,2022-05-21,Weekend/Holiday,429.28192,1
Station_30,2022-05-22,Weekend/Holiday,671.1423,2
Station_30,2022-05-23,Weekend/Holiday,501.51453,1
Station_30,2022-05-24,AM Peak,547.81903,1
Station_30,2022-05-24,Evening,646.7003,2
Station_30,2022-05-24,Midday,543.6264,1
Station_30,2022-05-24,PM Peak,588.26794,1
Station_30,2022-05-25,AM Peak,658.25525,2
Station_30,2022-05-25,Evening,826.3087,2
Station_30,2022-05-25,Midday,608.29944,2
Station_30,2022-05-25,PM Peak,632.86163,2
Station_30,2022-05-26,AM Peak,662.12726,2
Station_30,2022-05-26,Evening,843.9599,2
Station_30,2022-05-26,Midday,581.48413,1
Station_30,2022-05-26,PM Peak,490.72803,1
Station_30,2022-05-27,AM Peak,558.8689,1
Station_30,2022-05-27,Evening,694.75916,2
Station_30,2022-05-27,Midday,471.3144,1
Station_30,2022-05-27,PM Peak,449.0339,1
Station_30,2022-05-28,Weekend/Holiday,668.8361,2
Station_30,2022-05-29,Weekend/Holiday,502.87463,1
Station_30,2022-05-30,AM Peak,522.6986,1
Station_30,2022-05-30,Evening,760.207,2
Station_30,2022-05-30,Midday,737.0043,2
Station_30,2022-05-30,PM Peak,705.9866,2
Station_30,2022-05-31,AM Peak,632.8044,2
Station_30,2022-05-31,Evening,621.56573,2
Station_30,2022-05-31,Midday,577.7625,1
Station_30,2022-05-31,PM Peak,498.65225,1
Station_30,2022-06-01,AM Peak,778.98883,2
Station_30,2022-06-01,Evening,890.44916,2
Station_30,2022-06-01,Midday,606.0752,2
Station_30,2022-06-01,PM Peak,695.0596,2
Station_30,2022-06-02,AM Peak,680.1237,2
Station_30,2022-06-02,Evening,767.5656,2
Station_30,2022-06-02,Midday,546.0558,1
Station_30,2022-06-02,PM Peak,486.2816,1
Station_30,2022-06-03,AM Peak,593.59296,1
Station_30,2022-06-03,Evening,765.08374,2
Station_30,2022-06-03,Midday,586.6936,1
Station_30,2022-06-03,PM Peak,466.2238,1
Station_30,2022-06-04,Weekend/Holiday,770.29987,2
Station_30,2022-06-05,Weekend/Holiday,638.4205,2
Station_30,2022-06-06,AM Peak,651.5918,2
Station_30,2022-06-06,Evening,620.2811,2
Station_30,2022-06-06,Midday,483.8977,1
Station_30,2022-06-06,PM Peak,691.3542,2
Station_30,2022-06-07,AM Peak,728.19324,2
Station_30,2022-06-07,Evening,711.32874,2
Station_30,2022-06-07,Midday,654.53564,2
Station_30,2022-06-07,PM Peak,632.27997,2
Station_31,2022-01-12,Midday,4.6673985,1
Station_31,2022-01-13,AM Peak,23.844591,1
Station_31,2022-01-13,Midday,23.906776,1
Station_31,2022-01-14,AM Peak,22.744633,1
Station_31,2022-01-14,Midday,10.555213,1
Station_31,2022-01-17,AM Peak,8.287375,1
Station_31,2022-01-17,Midday,5.0474267,1
Station_31,2022-01-18,AM Peak,24.239565,1
Station_31,2022-01-18,Midday,21.532122,1
Station_31,2022-01-19,AM Peak,11.603306,1
Station_31,2022-01-19,Midday,8.623206,1
Station_31,2022-01-20,AM Peak,21.982044,1
Station_31,2022-01-20,Midday,2.3454008,1
Station_31,2022-01-21,AM Peak,20.374445,1
Station_31,2022-01-21,Midday,5.0503125,1
Station_31,2022-01-24,AM Peak,22.861729,1
Station_31,2022-01-24,Midday,4.8959765,1
Station_31,2022-01-25,AM Peak,20.261972,1
Station_31,2022-01-25,Midday,8.2198925,1
Station_31,2022-01-26,AM Peak,24.209875,1
Station_31,2022-01-26,Midday,12.008477,1
Station_31,2022-01-27,AM Peak,27.941057,1
Station_31,2022-01-27,Midday,11.250555,1
Station_31,2022-01-28,AM Peak,27.035639,1
Station_31,2022-01-28,Midday,26.041666,1
Station_31,2022-01-31,AM Peak,30.737686,1
Station_31,2022-01-31,Midday,12.996678,1
Station_31,2022-02-01,AM Peak,10.238634,1
Station_31,2022-02-01,Midday,11.841096,1
Station_31,2022-02-02,AM Peak,32.592564,1
Station_31,2022-02-02,Midday,34.754887,1
Station_31,2022-02-03,AM Peak,68.74426,1
Station_31,2022-02-03,Midday,73.68942,1
Station_31,2022-02-04,AM Peak,106.96653,1
Station_31,2022-02-04,Midday,92.53774,1
Station_31,2022-02-07,AM Peak,109.360085,1
Station_31,2022-02-07,Midday,95.51266,1
Station_31,2022-02-08,AM Peak,121.375404,1
Station_31,2022-02-08,Midday,112.43514,1
Station_31,2022-02-09,AM Peak,100.42192,1
Station_31,2022-02-09,Midday,91.18335,1
Station_31,2022-02-10,AM Peak,114.50241,1
Station_31,2022-02-10,Midday,100.540955,1
Station_31,2022-02-11,AM Peak,123.65415,1
Station_31,2022-02-11,Midday,106.54618,1
Station_31,2022-02-14,AM Peak,122.70894,1
Station_31,2022-02-14,Midday,111.813255,1
Station_31,2022-02-15,AM Peak,130.7699,1
Station_31,2022-02-15,Midday,113.756805,1
Station_31,2022-02-16,AM Peak,130.92265,1
Station_31,2022-02-16,Midday,115.17812,1
Station_31,2022-02-17,AM Peak,136.02927,1
Station_31,2022-02-17,Midday,118.697685,1
Station_31,2022-02-18,AM Peak,144.60672,1
Station_31,2022-02-18,Midday,135.91982,1
Station_31,2022-02-22,AM Peak,124.74759,1
Station_31,2022-02-22,Midday,115.99924,1
Station_31,2022-02-23,AM Peak,137.8178,1
Station_31,2022-02-23,Midday,119.020035,1
Station_31,2022-02-24,AM Peak,138.04602,1
Station_31,2022-02-24,Midday,117.33478,1
Station_31,2022-02-25,AM Peak,130.9158,1
Station_31,2022-02-25,Midday,114.20495,1
Station_31,2022-02-28,AM Peak,151.53694,1
Station_31,2022-02-28,Midday,132.8124,1
Station_31,2022-03-01,AM Peak,125.46653,1
Station_31,2022-03-01,Midday,113.75451,1
Station_31,2022-03-02,AM Peak,147.65671,1
Station_31,2022-03-02,Midday,132.23242,1
Station_31,2022-03-03,AM Peak,132.08188,1
Station_31,2022-03-03,Midday,117.80476,1
Station_31,2022-03-04,AM Peak,134.70607,1
Station_31,2022-03-04,Midday,120.67496,1
Station_31,2022-03-07,AM Peak,152.1663,1
Station_31,2022-03-07,Midday,135.45593,1
Station_31,2022-03-08,AM Peak,162.79544,1
Station_31,2022-03-08,Midday,147.6481,1
Station_31,2022-03-09,AM Peak,170.71623,1
Station_31,2022-03-09,Midday,150.71965,1
Station_31,2022-03-10,AM Peak,173.86624,1
Station_31,2022-03-10,Midday,149.77818,1
Station_31,2022-03-11,AM Peak,183.96544,1
Station_31,2022-03-11,Midday,172.95247,1
Station_31,2022-03-14,AM Peak,188.21461,1
Station_31,2022-03-14,Midday,163.59866,1
Station_31,2022-03-15,AM Peak,166.52248,1
Station_31,2022-03-15,Midday,151.50867,1
Station_31,2022-03-16,AM Peak,181.1014,1
Station_31,2022-03-16,Midday,158.31989,1
Station_31,2022-03-17,AM Peak,178.82475,1
Station_31,2022-03-17,Midday,154.43713,1
Station_31,2022-03-18,AM Peak,171.11827,1
Station_31,2022-03-18,Midday,149.5678,1
Station_31,2022-03-21,AM Peak,195.1841,1
Station_31,2022-03-21,Midday,172.64838,1
Station_31,2022-03-22,AM Peak,168.49002,1
Station_31,2022-03-22,Midday,150.86188,1
Station_31,2022-03-23,AM Peak,195.11014,1
Station_31,2022-03-23,Midday,176.00105,1
Station_31,2022-03-24,AM Peak,172.76569,1
Station_31,2022-03-24,Midday,151.35121,1
Station_31,2022-03-25,AM Peak,171.49408,1
Station_31,2022-03-25,Midday,164.21486,1
Station_31,2022-03-28,AM Peak,217.80026,1
Station_31,2022-03-28,Midday,188.84161,1
Station_31,2022-03-29,AM Peak,186.88899,1
Station_31,2022-03-29,Midday,169.84547,1
Station_31,2022-03-30,AM Peak,197.693,1
Station_31,2022-03-30,Midday,176.73718,1
Station_31,2022-03-31,AM Peak,206.86655,1
Station_31,2022-03-31,Midday,182.11598,1
Station_31,2022-04-01,AM Peak,209.25145,1
Station_31,2022-04-01,Midday,197.27316,1
Station_31,2022-04-04,AM Peak,193.01724,1
Station_31,2022-04-04,Midday,187.22678,1
Station_31,2022-04-05,AM Peak,212.179,1
Station_31,2022-04-05,Midday,198.68942,1
Station_31,2022-04-06,AM Peak,221.12444,1
Station_31,2022-04-06,Midday,200.55936,1
Station_31,2022-04-07,AM Peak,215.1672,1
Station_31,2022-04-07,Midday,200.32545,1
Station_31,2022-04-08,AM Peak,214.30447,1
Station_31,2022-04-08,Midday,208.71436,1
Station_31,2022-04-11,AM Peak,225.47906,1
Station_31,2022-04-11,Midday,220.38472,1
Station_31,2022-04-12,AM Peak,285.50565,1
Station_31,2022-04-12,Midday,238.7459,1
Station_31,2022-04-13,AM Peak,230.42804,1
Station_31,2022-04-13,Midday,215.8004,1
Station_31,2022-04-14,AM Peak,232.3522,1
Station_31,2022-04-14,Midday,215.81352,1
